EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,,
5437543,OSWEGO (ZONE), ,2/12/2005,1120,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1185129,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A single band of lake effect snow developed in a cold west to northwest flow during the early morning hours of the 12th across northern Oswego and southern Lewis counties. The band oscillated a bit with the approach and passage of an upper trough so snowfall amounts were limited. Specific reports included: 14 at Parish; 12"" at Redfield; 10"" at West Monroe and North Osceola; and 9"" at Scriba.""",289,,,,,,,,,,,,,,,,,,,,,,,
5441714,NORTHERN ONEIDA (ZONE), ,2/12/2005,1200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185195,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,"Snow started the evening of the 11th.  The snow was enhanced by a west flow off of Lake Ontario.  The heaviest snow was mostly during the day on the 12th ahead of a cold front moving in from the northwest.  This front crossed the county the evening of the 12th, turning the winds to the north and sending lake enhanced snow south.  Snowfall amounts were 6 to 14 inches with the highest amounts in the northwestern part of Oneida County.",,290,,,,,,,,,,,,,,,,,,,,,,,
5437544,CHAUTAUQUA (ZONE), ,2/17/2005,1135,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1185130,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A southwest flow of cold air produced lake effect snows off Lake Erie. While most of the lake was ice covered which limited the strength of the lake snows, the higher elevations of Chautauqua county received six to ten inches.",291,,,,,,,,,,,,,,,,,,,,,,,
5437547,CHAUTAUQUA (ZONE), ,2/18/2005,15,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1185131,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Arctic air deepened across the area on the 17th. As night fell the instability over land waned but lake snow bands consolidated near the lake shores. Off Lake Erie, reports included 11 at Ellicottville"," 9"" at Stockton",292,,,,,,,,,,,,,,,,,,,,,,
5441715,ONONDAGA (ZONE), ,2/18/2005,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185196,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,A band of lake effect snow set up in extreme northern Onondaga County midday on the 17th.  This band became intense early on the 18th continuing into the afternoon.  Snowfall rates were around an inch an hour.  The band of snow was getting moisture from Lake Ontario and somewhat from Georgian Bay.  Snowfall amounts were 8 to 14 inches in and north of Syracuse.  The highest amounts were right along the Onondaga/Oswego County line.  Temperatures during the event fell through the 20s into the teens.  Winds of around 20 mph on the 18th created blowing and drifting snow.,,293,,,,,,,,,,,,,,,,,,,,,,,
5437833,CATTARAUGUS (ZONE), ,2/18/2005,600,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1185131,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Arctic air deepened across the area on the 17th. As night fell the instability over land waned but lake snow bands consolidated near the lake shores. Off Lake Erie, reports included 11 at Ellicottville"," 9"" at Stockton",294,,,,,,,,,,,,,,,,,,,,,,
5437545,OSWEGO (ZONE), ,2/18/2005,830,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1185131,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Arctic air deepened across the area on the 17th. As night fell the instability over land waned but lake snow bands consolidated near the lake shores. Off Lake Erie, reports included 11 at Ellicottville"," 9"" at Stockton",295,,,,,,,,,,,,,,,,,,,,,,
5437546,NORTHERN CAYUGA (ZONE), ,2/18/2005,1135,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1185131,Z,5,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Arctic air deepened across the area on the 17th. As night fell the instability over land waned but lake snow bands consolidated near the lake shores. Off Lake Erie, reports included 11 at Ellicottville"," 9"" at Stockton",296,,,,,,,,,,,,,,,,,,,,,,
5436954,NORTHWEST SUFFOLK (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,78,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",297,,,,,,,,,,,,,,,,,,,,,,,
5436952,BRONX (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,73,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",298,,,,,,,,,,,,,,,,,,,,,,,
5436953,NEW YORK (MANHATTAN) (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,72,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",299,,,,,,,,,,,,,,,,,,,,,,,
5436869,PUTNAM (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,68,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",300,,,,,,,,,,,,,,,,,,,,,,,
5436870,ROCKLAND (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,69,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",301,,,,,,,,,,,,,,,,,,,,,,,
5436957,SOUTHEAST SUFFOLK (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,81,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",302,,,,,,,,,,,,,,,,,,,,,,,
5436956,NORTHEAST SUFFOLK (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,79,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",303,,,,,,,,,,,,,,,,,,,,,,,
5436872,SOUTHERN WESTCHESTER (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,71,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",304,,,,,,,,,,,,,,,,,,,,,,,
5436871,NORTHERN WESTCHESTER (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,70,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",305,,,,,,,,,,,,,,,,,,,,,,,
5436868,ORANGE (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,67,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",306,,,,,,,,,,,,,,,,,,,,,,,
5436955,SOUTHWEST SUFFOLK (ZONE), ,2/21/2005,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185029,Z,80,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
As a cold Canadian air mass moved slowly east off the New England Coast, a weak wave of low pressure moved east toward New York State.  A warm front extended southeast from this low, south of Long Island, where a second weak wave of low pressure developed.

Bands of moderate to heavy snow developed between 10 pm and midnight and moved slowly northeast across the region, before dissipating around 7 am. The broadcast media reported numerous traffic accidents during this entire event.

Storm Total Snowfall amounts ranged from 5 to 8 inches, as follows:

Orange County - from 5.0 inches at Newburgh to 8.0 inches at Montgomery.

Putnam County - from 7.3 inches at Kent Hill to 8.0 inches at Patterson.

Rockland County - from 6.8 inches at Sparkill to 7.5 inches at Stony Point.

Westchester County - from 6.0 inches at Yorktown Heights to 8.4 inches at White Plains.

Bronx County - from 6.0 inches at Pelham Parkway to 7.0 inches at Riverdale.

New York County (Manhattan) - from 5.0 inches at the Central Park Zoo to 6.0 inches on the Upper West Side near Washington Heights.

Suffolk County - from 5.1 inches at Mastic to 6.8 inches at Setauket.",307,,,,,,,,,,,,,,,,,,,,,,,
5437589,NEW YORK (MANHATTAN) (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,72,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",308,,,,,,,,,,,,,,,,,,,,,,,
5437316,SOUTHERN WESTCHESTER (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,71,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",309,,,,,,,,,,,,,,,,,,,,,,,
5437317,BRONX (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,73,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",310,,,,,,,,,,,,,,,,,,,,,,,
5437681,RICHMOND (STATEN IS.) (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,74,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",311,,,,,,,,,,,,,,,,,,,,,,,
5437683,QUEENS (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,76,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",312,,,,,,,,,,,,,,,,,,,,,,,
5437682,KINGS (BROOKLYN) (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,75,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",313,,,,,,,,,,,,,,,,,,,,,,,
5437684,NASSAU (ZONE), ,2/25/2005,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,77,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",314,,,,,,,,,,,,,,,,,,,,,,,
5437685,NORTHWEST SUFFOLK (ZONE), ,2/25/2005,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,78,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",315,,,,,,,,,,,,,,,,,,,,,,,
