EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,,,,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,
5482766,NORTHERN WESTCHESTER (ZONE), ,12/9/2005,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202599,Z,70,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A vigorous upper level disturbance tracked across the Great Lakes during the evening hours of December 8th with snows breaking out across the area during the early morning hours on the 9th.  A secondary low developed off the Mid Atlantic coast and was located near the northern Delmarva region at 7 am.  The snow was the heaviest through mid morning and ended by early afternoon.  The low rapidly deepened as it tracked to the northeast of the area.

Snowfall amounts ranged from 6 inches in Manhattan to just over a foot in northern portions of the Lower Hudson Valley.

Selected snowfall amounts include:

5.8 inches at the Central Park Zoo
6.0 inches in the Bronx
8.0 inches at White Plains
8.5 inches at Nyack
10.0 inches at Newburgh
12.0 inches at Port Jervis
13.0 inches at Hamptonburgh",41,,,
5482768,NEW YORK (MANHATTAN) (ZONE), ,12/9/2005,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202599,Z,72,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A vigorous upper level disturbance tracked across the Great Lakes during the evening hours of December 8th with snows breaking out across the area during the early morning hours on the 9th.  A secondary low developed off the Mid Atlantic coast and was located near the northern Delmarva region at 7 am.  The snow was the heaviest through mid morning and ended by early afternoon.  The low rapidly deepened as it tracked to the northeast of the area.

Snowfall amounts ranged from 6 inches in Manhattan to just over a foot in northern portions of the Lower Hudson Valley.

Selected snowfall amounts include:

5.8 inches at the Central Park Zoo
6.0 inches in the Bronx
8.0 inches at White Plains
8.5 inches at Nyack
10.0 inches at Newburgh
12.0 inches at Port Jervis
13.0 inches at Hamptonburgh",42,,,
5482767,SOUTHERN WESTCHESTER (ZONE), ,12/9/2005,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202599,Z,71,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A vigorous upper level disturbance tracked across the Great Lakes during the evening hours of December 8th with snows breaking out across the area during the early morning hours on the 9th.  A secondary low developed off the Mid Atlantic coast and was located near the northern Delmarva region at 7 am.  The snow was the heaviest through mid morning and ended by early afternoon.  The low rapidly deepened as it tracked to the northeast of the area.

Snowfall amounts ranged from 6 inches in Manhattan to just over a foot in northern portions of the Lower Hudson Valley.

Selected snowfall amounts include:

5.8 inches at the Central Park Zoo
6.0 inches in the Bronx
8.0 inches at White Plains
8.5 inches at Nyack
10.0 inches at Newburgh
12.0 inches at Port Jervis
13.0 inches at Hamptonburgh",43,,,
5482765,ROCKLAND (ZONE), ,12/9/2005,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202599,Z,69,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A vigorous upper level disturbance tracked across the Great Lakes during the evening hours of December 8th with snows breaking out across the area during the early morning hours on the 9th.  A secondary low developed off the Mid Atlantic coast and was located near the northern Delmarva region at 7 am.  The snow was the heaviest through mid morning and ended by early afternoon.  The low rapidly deepened as it tracked to the northeast of the area.

Snowfall amounts ranged from 6 inches in Manhattan to just over a foot in northern portions of the Lower Hudson Valley.

Selected snowfall amounts include:

5.8 inches at the Central Park Zoo
6.0 inches in the Bronx
8.0 inches at White Plains
8.5 inches at Nyack
10.0 inches at Newburgh
12.0 inches at Port Jervis
13.0 inches at Hamptonburgh",44,,,
5482769,BRONX (ZONE), ,12/9/2005,930,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202599,Z,73,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A vigorous upper level disturbance tracked across the Great Lakes during the evening hours of December 8th with snows breaking out across the area during the early morning hours on the 9th.  A secondary low developed off the Mid Atlantic coast and was located near the northern Delmarva region at 7 am.  The snow was the heaviest through mid morning and ended by early afternoon.  The low rapidly deepened as it tracked to the northeast of the area.

Snowfall amounts ranged from 6 inches in Manhattan to just over a foot in northern portions of the Lower Hudson Valley.

Selected snowfall amounts include:

5.8 inches at the Central Park Zoo
6.0 inches in the Bronx
8.0 inches at White Plains
8.5 inches at Nyack
10.0 inches at Newburgh
12.0 inches at Port Jervis
13.0 inches at Hamptonburgh",45,,,
5488026,OSWEGO (ZONE), ,12/12/2005,100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1203197,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A brief lake effect snow squall dropped six to nine inches of snow over Oswego county during the overnight hours.,46,,,
5488474,SOUTHERN ONEIDA (ZONE), ,12/16/2005,600,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1202851,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Surface low pressure moving up the east coast brought copious moisture north ahead of it.  Snow started the afternoon of the 15th, then  continued into the morning of the 16th before ending.  The snow was mixed with sleet and freezing rain during the morning of the 16th.  Snowfall amounts were 4 to 10 inches.  This was a heavy wet snow with around 1 inch of liquid water in it.  The mixed precipitation on the roads created many vehicular accidents.",47,,,
5488472,NORTHERN ONEIDA (ZONE), ,12/16/2005,600,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1202851,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Surface low pressure moving up the east coast brought copious moisture north ahead of it.  Snow started the afternoon of the 15th, then  continued into the morning of the 16th before ending.  The snow was mixed with sleet and freezing rain during the morning of the 16th.  Snowfall amounts were 4 to 10 inches.  This was a heavy wet snow with around 1 inch of liquid water in it.  The mixed precipitation on the roads created many vehicular accidents.",48,,,
5488471,MADISON (ZONE), ,12/16/2005,600,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1202851,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Surface low pressure moving up the east coast brought copious moisture north ahead of it.  Snow started the afternoon of the 15th, then  continued into the morning of the 16th before ending.  The snow was mixed with sleet and freezing rain during the morning of the 16th.  Snowfall amounts were 4 to 10 inches.  This was a heavy wet snow with around 1 inch of liquid water in it.  The mixed precipitation on the roads created many vehicular accidents.",49,,,
5488473,ONONDAGA (ZONE), ,12/16/2005,600,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1202851,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Surface low pressure moving up the east coast brought copious moisture north ahead of it.  Snow started the afternoon of the 15th, then  continued into the morning of the 16th before ending.  The snow was mixed with sleet and freezing rain during the morning of the 16th.  Snowfall amounts were 4 to 10 inches.  This was a heavy wet snow with around 1 inch of liquid water in it.  The mixed precipitation on the roads created many vehicular accidents.",50,,,
5488027,OSWEGO (ZONE), ,12/19/2005,821,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1203198,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake snows began to develop late in the evening of the 18th and intensified overnight. The snows remained nearly stationary until the afternoon hours. Over two feet of snow fell over the Tug Hill. Snowfall totals included: North Osceola 28; Pulaski 22""; Oswego 14""; and Highmarket 13"".""",51,,,
5488028,LEWIS (ZONE), ,12/19/2005,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1203198,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake snows began to develop late in the evening of the 18th and intensified overnight. The snows remained nearly stationary until the afternoon hours. Over two feet of snow fell over the Tug Hill. Snowfall totals included: North Osceola 28; Pulaski 22""; Oswego 14""; and Highmarket 13"".""",52,,,
5488029,OSWEGO (ZONE), ,12/20/2005,1643,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1203199,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,Lake effect snow developed off Lake Ontario in a westerly flow of arctic air. Another foot of snow fell over the Tug Hill. North Osceola reported the most at fourteen inches.,53,,,
5488030,LEWIS (ZONE), ,12/20/2005,1930,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1203199,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,Lake effect snow developed off Lake Ontario in a westerly flow of arctic air. Another foot of snow fell over the Tug Hill. North Osceola reported the most at fourteen inches.,54,,,
5488766,WESTERN GREENE (ZONE), ,1/3/2006,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202948,Z,58,ALY,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,"On January 3, 7 to 10 inches of snow accumulated in western Greene County",,55,,,
5488769,WESTERN ULSTER (ZONE), ,1/3/2006,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202951,Z,63,ALY,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,"On January 3, 8 to 9 inches of snow accumulated in Western Ulster County","From January 2 through January 3, low pressure moved eastward from the central Mississippi Valley to the northern Atlantic coast, then out to sea.  The air mass over eastern New York and adjacent western New England was maginally cold enough for snow to occur.  Some locations had heavy snowfall, others had the snow accumulation cut down when the snow mixed with, or changed to rain.",56,,,
5488768,SCHOHARIE (ZONE), ,1/3/2006,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202950,Z,47,ALY,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,"On January 3, 6 to 12 inches of snow accumulated in Schoharie County",,57,,,
5488767,WESTERN SCHENECTADY (ZONE), ,1/3/2006,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202949,Z,48,ALY,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,"On January 3, 7 to 9 inches of snow accumulated in western Schenectady County",,58,,,
5486368,ORANGE (ZONE), ,1/3/2006,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1203752,Z,67,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system tracked across the midwest on Monday, January 2nd, and then weakened overnight in the Ohio Valley.  A secondary low formed south of Long Island early Tuesday morning, January 3rd, and then tracked well east of southern New England  by evening. Rain developed on Monday and changed over to a mix of snow, sleet, and freezing rain late at night before changing over to all snow Tuesday morning. The snow ended by early evening.

Here are selected snowfall amounts:

Mount Hope -  12.8 inches
Chester - 11.3 inches
Harriman - 7.5 inches
Fahnestock State Park - 10.0 inches",59,,,
5486369,PUTNAM (ZONE), ,1/3/2006,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1203752,Z,68,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A low pressure system tracked across the midwest on Monday, January 2nd, and then weakened overnight in the Ohio Valley.  A secondary low formed south of Long Island early Tuesday morning, January 3rd, and then tracked well east of southern New England  by evening. Rain developed on Monday and changed over to a mix of snow, sleet, and freezing rain late at night before changing over to all snow Tuesday morning. The snow ended by early evening.

Here are selected snowfall amounts:

Mount Hope -  12.8 inches
Chester - 11.3 inches
Harriman - 7.5 inches
Fahnestock State Park - 10.0 inches",60,,,
5489090,WESTERN RENSSELAER (ZONE), ,1/14/2006,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,1202996,Z,53,ALY,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,Six to 12 inches of snow accumulated over western Rensselaer County.,,61,,,
5486374,ORANGE (ZONE), ,1/15/2006,730,Heavy Snow, , ,0,0,0,0,NY,EST, ,1203756,Z,67,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong frontal wave developed over the northern Middle Atlantic States during the morning of Saturday, January 14. The system continued to deepen as it tracked over the New York City Metro area to just east of Long Island during the evening hours.  By Sunday evening, Janaury 15, the deep low center was located near Nova Scotia.

Rain at the onset of the event mixed with sleet and snow Saturday evening and then went over to all snow during the early morning hours on Sunday.  The snow fell heavy at times before ending in the mid to late morning. 

Here are selected snowfall amounts for Orange and Putnam Counties:

Highland Mills - 7.0 inches
Goshen - 5.8 inches
New Windsor - 5.7 inches
Carmel - 6 inches",62,,,
5486375,PUTNAM (ZONE), ,1/15/2006,730,Heavy Snow, , ,0,0,0,0,NY,EST, ,1203756,Z,68,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong frontal wave developed over the northern Middle Atlantic States during the morning of Saturday, January 14. The system continued to deepen as it tracked over the New York City Metro area to just east of Long Island during the evening hours.  By Sunday evening, Janaury 15, the deep low center was located near Nova Scotia.

Rain at the onset of the event mixed with sleet and snow Saturday evening and then went over to all snow during the early morning hours on Sunday.  The snow fell heavy at times before ending in the mid to late morning. 

Here are selected snowfall amounts for Orange and Putnam Counties:

Highland Mills - 7.0 inches
Goshen - 5.8 inches
New Windsor - 5.7 inches
Carmel - 6 inches",63,,,
5491996,LEWIS (ZONE), ,1/18/2006,2100,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1203961,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A brief lake effect snow event occurred late on the 18th and early on the 19th. After a month of mild winter weather, cold air deepened enough over the area to produce lake effect snow off Lake Ontario overnight from the 18th to the 19th. Totals reported included 11 at Hooker; 9"" at North Osceola; and 8"" at Lowville and Highmarket.""",64,,,
5491997,CHAUTAUQUA (ZONE), ,1/25/2006,1010,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1203962,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure moved across southern Ontario bringing a general snowfall to the area. Snowfall amounts were enhanced over the higher elevations of the western southern tier and parts of the Tug Hill region. In addition, strong westerly winds produced considerable blowing and drifting snow, making travel hazardous. Specific snow totals included: 20 at Ellicottville; 16"" at South Dayton; 12"" at Perrysburg", Warsaw,,,
5491998,CATTARAUGUS (ZONE), ,1/25/2006,1100,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1203962,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure moved across southern Ontario bringing a general snowfall to the area. Snowfall amounts were enhanced over the higher elevations of the western southern tier and parts of the Tug Hill region. In addition, strong westerly winds produced considerable blowing and drifting snow, making travel hazardous. Specific snow totals included: 20 at Ellicottville; 16"" at South Dayton; 12"" at Perrysburg", Warsaw,,,
5491999,SOUTHERN ERIE (ZONE), ,1/25/2006,1130,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1203962,Z,85,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure moved across southern Ontario bringing a general snowfall to the area. Snowfall amounts were enhanced over the higher elevations of the western southern tier and parts of the Tug Hill region. In addition, strong westerly winds produced considerable blowing and drifting snow, making travel hazardous. Specific snow totals included: 20 at Ellicottville; 16"" at South Dayton; 12"" at Perrysburg", Warsaw,,,
5492000,WYOMING (ZONE), ,1/25/2006,1735,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1203962,Z,12,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure moved across southern Ontario bringing a general snowfall to the area. Snowfall amounts were enhanced over the higher elevations of the western southern tier and parts of the Tug Hill region. In addition, strong westerly winds produced considerable blowing and drifting snow, making travel hazardous. Specific snow totals included: 20 at Ellicottville; 16"" at South Dayton; 12"" at Perrysburg", Warsaw,,,
5492001,OSWEGO (ZONE), ,1/26/2006,500,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1203962,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure moved across southern Ontario bringing a general snowfall to the area. Snowfall amounts were enhanced over the higher elevations of the western southern tier and parts of the Tug Hill region. In addition, strong westerly winds produced considerable blowing and drifting snow, making travel hazardous. Specific snow totals included: 20 at Ellicottville; 16"" at South Dayton; 12"" at Perrysburg", Warsaw,,,
5489784,NORTHERN ERIE (ZONE), ,2/5/2006,738,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1204706,Z,10,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A cold front swept across the area and as the cold air deepened, lake effect snows developed. Off Lake Erie, the strong westerly winds reduced visibilities to 1/2 a mile at times and pushed the lake effect snows well inland into parts of Livingston and Ontario counties. Specific snow amounts totaled during the 60-hour storm included: off Lake Erie 26 at Warsaw; 24"" at South Dayton; 23"" at Perrysburg; 18"" at Chaffee; 12"" at Angelica; and 10"" at Friendship. Off Lake Ontario snow totals reported: 33"" at Hooker; 16"" at North Osceola; 15"" at Lowville; 10"" at Highmarket and 6"" at West Monroe.""",70,,,
