EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,
5237618,SCHUYLER (ZONE), ,3/4/2001,1300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112476,Z,23,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm moved slowly north along the east coast of the United States.  The storm was on the Virginia coast on the afternoon of the 4th.  Snow moved north quickly into the southern tier and Catskills that afternoon.  Snowfall rates in these areas were one inch an hour.  The snow reached the Finger Lakes and Mohawk Valley by 4 PM.  The snow continued for the most part continuously for two days.  In some areas of the central southern tier the snow did stop for part of the day on the 5th.  Midday on the 5th, the storm was off the New Jersey coast.  The storm then moved very little until late on the 6th when it moved east out to sea.  Snowfall totals were 10 to 30 inches.  The greatest amounts were in eastern Tioga and western Cortland counties and from eastern Oneida county southeast through eastern Otsego county to extreme eastern Delaware county.",367,,,,,,,,,,,,,,,,,
5235843,ALLEGANY (ZONE), ,3/4/2001,2353,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1112264,Z,21,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",368
5235844,CATTARAUGUS (ZONE), ,3/5/2001,5,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1112264,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",369
5235845,MONROE (ZONE), ,3/5/2001,640,Heavy Snow, , ,0,0,200000,0,NY,EST, ,1112264,Z,3,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",370
5235846,WYOMING (ZONE), ,3/5/2001,655,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1112264,Z,12,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",371
5235847,GENESEE (ZONE), ,3/5/2001,800,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1112264,Z,11,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",372
5235848,ERIE (ZONE), ,3/5/2001,815,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1112264,Z,10,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",373
5235849,WAYNE (ZONE), ,3/5/2001,855,Heavy Snow, , ,0,0,150000,0,NY,EST, ,1112264,Z,4,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",374
5235850,ONTARIO (ZONE), ,3/5/2001,900,Heavy Snow, , ,0,0,150000,0,NY,EST, ,1112264,Z,14,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",375
5235851,LEWIS (ZONE), ,3/5/2001,930,Heavy Snow, , ,0,0,150000,0,NY,EST, ,1112264,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",376
5235852,CHAUTAUQUA (ZONE), ,3/5/2001,1005,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1112264,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",377
5235853,OSWEGO (ZONE), ,3/5/2001,1515,Heavy Snow, , ,0,0,200000,0,NY,EST, ,1112264,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",378
5235854,NORTHERN CAYUGA (ZONE), ,3/6/2001,710,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1112264,Z,5,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A complex low pressure system that plagued the Northeast brought significant snowfall to western and central New York. The snow in western New York came in two phases from Sunday night to early Monday morning (4th-5th) and again Monday night to Tuesday morning (5th-6th). The heaviest snow fell during the first period and was associated with upper level energy, while the second snow period resulted from the western fringe of a large coastal storm south of New England. East of Lake Ontario, the snow was nearly continuous from late Monday night through Tuesday morning (4th-6th). Snowfall totals for the 48-hour event were generally between 12-18 from the Genesee Valley eastward and 8-12"" across far western New York. Specific storm totals reported...Niagara county: 9"" North Tonawanda and Niagara Falls and 7"" Youngstown;  Erie county: 12"" Wales"," 11"" Colden; 10"" Boston and Buffalo; 9"" Orchard Park"," and 9"" New Albion; Allegany county: 15"" Angelica and Friendship"," 14"" Alfred"," 12"" Wellsville and Whitesville; Monroe county: 19"" Mendon; 17"" Greece"," 16"" Webster"," 15"" Honeoye Falls"," 14"" Penfield and Perinton and 10"" Rochester; Livingston county: 19"" Conesus"," 16"" Mount Morris"," 14"" Nunda and Dansville"," 11"" Avon; Ontario county: 13"" Honeoye Lake and 12"" Geneva; Wayne county: 21"" Sodus"," 14"" Ontario"," and 13"" Newark and Palmyra; Cayuga county: 18"" Fair Haven; Oswego county: 19"" West Monroe; 16"" Fulton"," and 15"" Oswego; Jefferson county: 9"" Adams"," and 8"" Chaumont and Watertown; and Lewis county: 16"" Castorland"," 12"" Lowville"," 11"" North Osceola"," 9"" and Highmarket.""",379
5237642,OTSEGO (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,46,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",380,,,,,,,,,,,,,,,,,
5237645,SOUTHERN ONEIDA (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",381,,,,,,,,,,,,,,,,,
5237644,SOUTHERN CAYUGA (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,17,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",382,,,,,,,,,,,,,,,,,
5237647,SULLIVAN (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,62,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",383,,,,,,,,,,,,,,,,,
5237646,STEUBEN (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,22,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",384,,,,,,,,,,,,,,,,,
5237648,TOMPKINS (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,25,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",385,,,,,,,,,,,,,,,,,
5237639,MADISON (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",386,,,,,,,,,,,,,,,,,
5237636,CHENANGO (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,45,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",387,,,,,,,,,,,,,,,,,
5237638,DELAWARE (ZONE), ,3/9/2001,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1112478,Z,57,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"On March 9th, low pressure located in northern Pennsylvania on a north to south front tracked east to southern New England on the 10th.  Steady snow moved in ahead of the intensifying storm on the morning of the 9th.  Bands of heavy snow dropped 2 to 3 inches per hour.  The heavy snow lasted 1 to 3 hours mainly between 6 AM and noon on the 9th.  Snowfall totals were 4 to 10 inches.  Some higher amounts occurred across the western Mohawk Valley and in the northern Catskills.  Moisture from Lake Ontario helped increase the snow amounts in the Mohawk Valley.  The snow ended from southwest to northeast starting around noon.",388,,,,,,,,,,,,,,,,,
