EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,
5687552,SOUTHERN CAYUGA (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,17,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",335,,,,,,,,,,,,,,,,,,,,,,
5687549,OTSEGO (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,46,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",336,,,,,,,,,,,,,,,,,,,,,,
5687556,TOMPKINS (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,25,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",337,,,,,,,,,,,,,,,,,,,,,,
5687487,CHEMUNG (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,24,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",338,,,,,,,,,,,,,,,,,,,,,,
5687555,TIOGA (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,55,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",339,,,,,,,,,,,,,,,,,,,,,,
5687554,STEUBEN (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,22,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",340,,,,,,,,,,,,,,,,,,,,,,
5687489,CORTLAND (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,44,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",341,,,,,,,,,,,,,,,,,,,,,,
5687548,ONONDAGA (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",342,,,,,,,,,,,,,,,,,,,,,,
5687553,SOUTHERN ONEIDA (ZONE), ,3/6/1999,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2404743,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system moved out of the Ohio Valley early in the morning on the 6th and crossed the Delmarva region that evening.  The system then redeveloped near Long Island early on the 7th and moved slowly through central New England thereafter.  Two distinct bouts of heavy snowfall affected central New York during this time frame.  The initial shot of snow fell primarily during the day on Saturday the 6th.  After a lull that evening, snowfall picked up again overnight and continued into the morning hours of the 7th before tapering off.
     On the 6th, snow first developed just prior to daybreak across the Finger Lakes and central southern tier regions.  The snow quickly spread eastward to envelope all of central New York by mid-morning.  Late in the afternoon, the first shot of snow moved off to the east.  Accumulations over central New York during the day generally ranged from 5 to 12 inches.  The heaviest band of snow extended west to east from the northern Finger Lakes all the way through the northern Susquehanna and Mohawk Valley regions.  Some specific totals were as follows: 13 inches in Stokes Hills in Oneida county, 11 inches in Laurens in Otsego county, and generally from 8 to 10 inches in northern Steuben, Yates, Cortland, Chenango, and Madison counties.
     During the overnight hours from the 6th into the 7th, the brief respite from snowfall ended as heavier precipitation once again formed across central New York.  By the time the snow wound down by late morning on the 7th, an additional 5 to 10 inches had fallen over many portions of the region, primarily to the north and northeast of Binghamton and Elmira.  Storm totals from the two day event approached two feet in portions of northern Oneida county, and reached well over a foot throughout much of the Finger Lakes, northern Susquehanna, and Mohawk Valley regions.",343,,,,,,,,,,,,,,,,,,,,,,
5691862,GENESEE (ZONE), ,3/6/1999,1300,Heavy Snow, , ,0,0,125000,0,NY,EST, ,2404795,Z,11,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",344
5691861,MONROE (ZONE), ,3/6/1999,1300,Heavy Snow, , ,0,0,500000,0,NY,EST, ,2404795,Z,3,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",345
5691863,LEWIS (ZONE), ,3/6/1999,1315,Heavy Snow, , ,0,0,150000,0,NY,EST, ,2404795,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",346
5691864,ORLEANS (ZONE), ,3/6/1999,1400,Heavy Snow, , ,0,0,250000,0,NY,EST, ,2404795,Z,2,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",347
5691865,WYOMING (ZONE), ,3/6/1999,1400,Heavy Snow, , ,0,0,125000,0,NY,EST, ,2404795,Z,12,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",348
5691866,NORTHERN CAYUGA (ZONE), ,3/6/1999,1500,Heavy Snow, , ,0,0,75000,0,NY,EST, ,2404795,Z,5,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",349
5691867,ERIE (ZONE), ,3/6/1999,1500,Heavy Snow, , ,0,0,125000,0,NY,EST, ,2404795,Z,10,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",350
5691868,LIVINGSTON (ZONE), ,3/6/1999,1515,Heavy Snow, , ,0,0,250000,0,NY,EST, ,2404795,Z,13,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",351
5691869,OSWEGO (ZONE), ,3/6/1999,1600,Heavy Snow, , ,0,0,50000,0,NY,EST, ,2404795,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",352
5691870,ALLEGANY (ZONE), ,3/6/1999,1620,Heavy Snow, , ,0,0,50000,0,NY,EST, ,2404795,Z,21,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",353
5691871,NIAGARA (ZONE), ,3/6/1999,1630,Heavy Snow, , ,0,0,250000,0,NY,EST, ,2404795,Z,1,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",354
5691872,CATTARAUGUS (ZONE), ,3/6/1999,1645,Heavy Snow, , ,0,0,75000,0,NY,EST, ,2404795,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",355
5691874,JEFFERSON (ZONE), ,3/6/1999,1700,Heavy Snow, , ,0,0,150000,0,NY,EST, ,2404795,Z,7,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",356
5691873,WAYNE (ZONE), ,3/6/1999,1700,Heavy Snow, , ,0,0,350000,0,NY,EST, ,2404795,Z,4,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",357
5691875,CHAUTAUQUA (ZONE), ,3/6/1999,1700,Heavy Snow, , ,0,0,50000,0,NY,EST, ,2404795,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A strong storm moved from Ohio to New England and dropped a general six to twelve inches of snow across the entire region. The snow  fell just two days after much of the area was recovering from another major winter storm. The heavy snow was blamed for numerous auto accidents--some with injuries. Specific snowfall reports included:  Rochester 19; Fairport, Penfield," Castorland and Ontario 18""; Pittsford and Montague 17""; Webster"," Greece and Palmyra 16""; Mt. Morris 15""; Highmarket and Lyndonville 14""; Wales", Albion, Sherman, Victor," Honeoye and Watertown 12""; Lockport", Bennington, Arkwright," and West Monroe 11""; Youngstown", Alden, Perrysburg, Dansville," Avon and Oswego 10""; Niagara Falls", North Tonawanda, Buffalo, Darien, South Dayton," Friendship and Fulton 9""; Elma", Angelica, Franklinville," and Alfred 8"".""",358
